"task_id","prompt","code_0","code_1","code_2","code_3","code_4","code_5","pass_rate_0","pass_rate_1","pass_rate_2","pass_rate_3","pass_rate_4","pass_rate_5","err_0","err_1","err_2","err_3","err_4","err_5"
"HumanEval/0","from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
","
from typing import List

def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i+1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
","
from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in the given list of numbers, there are any two numbers closer to each other than
    the given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i+1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
  ","
from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
","
from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i+1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
","
from typing import List

def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    return any(abs(a - b) < threshold for i, a in enumerate(numbers) for b in numbers[:i])
  ","
from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i+1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/1","from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
","
from typing import List

def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
    result = []
    current_group = ''
    open_braces = 0

    for char in paren_string:
        if char == '(':
            open_braces += 1
            current_group += char
        elif char == ')':
            open_braces -= 1
            current_group += char
            if open_braces == 0:
                result.append(current_group)
                current_group = ''

    return result
","
from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))'
    ['()', '(())', '(()())']
    """"""

    result = []
    curr_group = ''
    open_braces = 0
    
    for char in paren_string:
        if char == '(':
            open_braces += 1
            if open_braces > 1:
                curr_group += char
        elif char == ')':
            open_braces -= 1
            if open_braces > 0:
                curr_group += char
            else:
                result.append(curr_group)
                curr_group = ''
        else:
            curr_group += char

    return result
","
from typing import List

def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
    result = []
    current_str = ''
    count = 0
    
    for char in paren_string.replace("" "", """"):
        current_str += char
        if char == '(':
            count += 1
        elif char == ')':
            count -= 1
            if count == 0:
                result.append(current_str)
                current_str = ''
    
    return result
","
from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    stack = []
    result = []
    curr_str = ''
    
    for char in paren_string:
        if char == '(':
            stack.append(char)
            curr_str += char
        elif char == ')':
            if stack:
                stack.pop()
                curr_str += char
                if not stack:
                    result.append(curr_str)
                    curr_str = ''
            else:
                raise ValueError(""Invalid input string. Unbalanced parentheses."")
    
    return result
","
from typing import List

def separate_paren_groups(paren_string: str) -> List[str]:
    stack = []
    result = []
    current_group = """"

    for char in paren_string.replace("" "", """"):
        if char == ""("":
            stack.append(""("")
            current_group += char
        elif char == "")"":
            if stack:
                stack.pop()
                current_group += char
                if not stack:
                    result.append(current_group)
                    current_group = """"
            else:
                raise ValueError(""Invalid input: unbalanced parentheses"")

    return result
","
from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    result = []
    count = 0
    start = 0
    for i, char in enumerate(paren_string):
        if char == '(':
            count += 1
        elif char == ')':
            count -= 1
            if count == 0:
                result.append(paren_string[start:i+1].replace("" "", """"))
                start = i + 1
    return result
","100.0","0.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/2","

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
","
from math import floor

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    """"""
    return number - floor(number)
","
from math import trunc

def truncate_number(number: float) -> float:
    """"""
    Given a positive floating point number, it can be decomposed into
    an integer part (largest integer smaller than the given number)
    and decimals (leftover part always smaller than 1).
    
    Return the decimal part of the number.
    
    Examples:
        truncate_number(3.5) => 0.5
    """"""
    return number - trunc(number)
","
from math import floor

def truncate_number(number: float) -> float:
    return number - floor(number)
","
from math import floor

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).
    
    Return the decimal part of the number.
    """"""
    return number - floor(number)
","
from math import floor

def truncate_number(number: float) -> float:
    return number - floor(number)
","
from math import trunc

def truncate_number(number: float) -> float:
    return number - trunc(number)
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/3","from typing import List


def below_zero(operations: List[int]) -> bool:
    """""" You're given a list of deposit and withdrawal operations on a bank account that starts with
    zero balance. Your task is to detect if at any point the balance of account fallls below zero, and
    at that point function should return True. Otherwise it should return False.
    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
","
from typing import List

def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False
","
from typing import List

def below_zero(operations: List[int]) -> bool:
    for op in operations:
        if op >= 0:
            continue
        else:
            return True
    return False
","
from typing import List

def below_zero(operations: List[int]) -> bool:
    total = 0
    for op in operations:
        total += op
        if total < 0:
            return True
    return False
","
from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""
    You're given a list of deposit and withdrawal operations on a bank account that starts with
    zero balance.
    Your task is to detect if at any point the balance of the account falls below zero,
    and at that point, the function should return True. Otherwise, it should return False.

    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False
","
from typing import List

def below_zero(operations: List[int]) -> bool:
    return any(sum(operations[:i + 1]) < 0 for i in range(len(operations)))
","
from typing import List


def below_zero(operations: List[int]) -> bool:
    return any(sum(operations[:i+1]) < 0 for i in range(len(operations)))
","100.0","66.66666666666666","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/4","from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","
from typing import List

def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""
    For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset. Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
    if not numbers:
        return 0.0
    mean_value = sum(numbers) / len(numbers)
    return sum(abs(x - mean_value) for x in numbers) / len(numbers)
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/5","from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
","
from typing import List

def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    result = []
    for num in numbers:
        result.extend([num, delimeter])
    return result[:-1]
","
from typing import List


def intersperse(numbers: List[int], delimiter: int) -> List[int]:
    """""" Insert a number 'delimiter' between every two consecutive elements of input list numbers' """"""
    result = []
    for num in numbers[:-1]:
        result.extend([num, delimiter])
    if numbers:
        result.append(numbers[-1])
    return result

","
from typing import List

def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    result = []
    for num in numbers[:-1]:
        result.extend([num, delimeter])
    if numbers:
        result.append(numbers[-1])
    return result
","
from typing import List

def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    
    interspersed_list = []
    for i in range(len(numbers)):
        interspersed_list.append(numbers[i])
        if i < len(numbers) - 1:
            interspersed_list.append(delimeter)
    
    return interspersed_list
","
from typing import List

def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    result = []
    for num in numbers[:-1]:
        result.extend([num, delimeter])
    if numbers:
        result.append(numbers[-1])
    return result
  ","
from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
","100.0","100.0","100.0","100.0","100.0","0.0","","","","","",""
"HumanEval/6","from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
","
from typing import List

def parse_nested_parens(paren_string: str) -> List[int]:
    depths = []
    max_depth = 0
    current_depth = 0

    for char in paren_string:
        if char == '(':
            current_depth += 1
            max_depth = max(max_depth, current_depth)
        elif char == ')':
            current_depth -= 1

        if char == ' ':
            depths.append(max_depth)
            max_depth = 0
            current_depth = 0

    depths.append(max_depth)

    return depths
","
from typing import List

def parse_nested_parens(paren_string: str) -> List[int]:
    depths = []
    max_depth = 0
    curr_depth = 0

    for char in paren_string:
        if char == '(':
            curr_depth += 1
            max_depth = max(max_depth, curr_depth)
        elif char == ')':
            curr_depth -= 1

    return [max_depth] * paren_string.count(' ')
","
from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    max_levels = []
    current_level = 0

    for char in paren_string:
        if char == '(':
            current_level += 1
            max_levels.append(current_level)
        elif char == ')':
            current_level -= 1

    return [max(max_levels[:i+1]) for i, char in enumerate(paren_string) if char == ')']
","
from typing import List

def parse_nested_parens(paren_string: str) -> List[int]:
    stack = []
    max_depth = 0
    depths = []
    
    for char in paren_string:
        if char == '(':
            stack.append('(')
            max_depth = max(max_depth, len(stack))
        elif char == ')':
            if stack:
                stack.pop()
        elif char == ' ':
            depths.append(max_depth)
            max_depth = 0
    
    depths.append(max_depth)
    
    return depths
","
from typing import List

def parse_nested_parens(paren_string: str) -> List[int]:
    depths = []
    
    for group in paren_string.split():
        depth = 0
        max_depth = 0
        
        for char in group:
            if char == '(':
                depth += 1
                max_depth = max(max_depth, depth)
            elif char == ')':
                depth -= 1
        
        depths.append(max_depth)
    
    return depths
","
from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    max_depth = 0
    current_depth = 0
    depths = []
    
    for char in paren_string:
        if char == '(':
            current_depth += 1
            if current_depth > max_depth:
                max_depth = current_depth
        elif char == ')':
            if current_depth > 0:
                current_depth -= 1
        
        if char == ' ':
            depths.append(max_depth)
            max_depth = 0
            current_depth = 0
    
    return depths
","100.0","0.0","0.0","100.0","100.0","0.0","","","","","",""
"HumanEval/7","from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" Filter an input list of strings only for ones that contain given substring
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
","
from typing import List

def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [s for s in strings if substring in s]
","
from typing import List

def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [s for s in strings if substring in s]
","
from typing import List

def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [s for s in strings if substring in s]
  ","
from typing import List

def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    filtered_strings = [s for s in strings if substring in s]
    return filtered_strings
","
from typing import List

def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" Filter an input list of strings only for ones that contain given substring
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
    return [s for s in strings if substring in s]
","
from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    filtered_strings = [s for s in strings if substring in s]
    return filtered_strings
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/8","from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
","
from typing import List, Tuple

def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    if not numbers:
        return 0, 1
    total_sum = sum(numbers)
    total_product = 1
    for num in numbers:
        total_product *= num
    return total_sum, total_product
","
from typing import List, Tuple

def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    total_sum = sum(numbers)
    total_product = 1
    for num in numbers:
        total_product *= num
    return total_sum, total_product
","
from typing import List, Tuple

def sum_product(numbers: List[int]) -> Tuple[int, int]:
    sum_result = sum(numbers) if numbers else 0
    product_result = 1
    for num in numbers:
        product_result *= num
    return sum_result, product_result
","
from typing import List, Tuple

def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    return sum(numbers), 1 if len(numbers) == 0 else 1 if 0 in numbers else 1
","
from typing import List, Tuple

def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    sum_result = sum(numbers) if numbers else 0
    product_result = 1 if not numbers else 1
    for num in numbers:
        product_result *= num
    return (sum_result, product_result)
","
from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    """"""
    sum_result = sum(numbers) if numbers else 0
    product_result = 1
    for num in numbers:
        product_result *= num
    return sum_result, product_result
","100.0","100.0","100.0","40.0","100.0","100.0","","","","","",""
"HumanEval/9","from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
","
from typing import List, Tuple

def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    if not numbers:
        return []
    
    max_list = [numbers[0]]
    for i in range(1, len(numbers)):
        max_list.append(max(max_list[-1], numbers[i]))
    
    return max_list
","
from typing import List


def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    if not numbers:
        return []
    
    max_numbers = [numbers[0]]
    for i in range(1, len(numbers)):
        if numbers[i] > max_numbers[-1]:
            max_numbers.append(numbers[i])
        else:
            max_numbers.append(max_numbers[-1])
    
    return max_numbers
  ","
from typing import List

def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    
    if not numbers:
        return []
    
    rolling_max_list = [numbers[0]]
    for i in range(1, len(numbers)):
        rolling_max_list.append(max(rolling_max_list[i - 1], numbers[i]))

    return rolling_max_list
","
from typing import List, Tuple

def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    if not numbers:
        return []

    max_list = []
    current_max = float('-inf')
    
    for num in numbers:
        current_max = max(current_max, num)
        max_list.append(current_max)
    
    return max_list
","
from typing import List

def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    rolling_maximums = []
    current_max = None

    for num in numbers:
        if current_max is None or num > current_max:
            current_max = num
        rolling_maximums.append(current_max)

    return rolling_maximums
  ","
from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    if not numbers:
        return []

    result = [numbers[0]]
    max_num = numbers[0]

    for num in numbers[1:]:
        max_num = max(max_num, num)
        result.append(max_num)
      
    return result
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
