task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3,pass_rate_4,pass_rate_5,pass_rate_6,pass_rate_7,pass_rate_8,pass_rate_9,pass_rate_10
HumanEval/0,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
",0.9821780961722769,0.9458539350313012,0.952687969924812,0.9805567557990532,0.9997154599494591,0.3581430762384873,0.6811239627425062,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/1,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
",0.8316206824926823,0.6068824029078691,0.6453040579417568,0.4704432773796815,0.9861931400961813,0.2892494742477744,0.17577594801978916,0.6048387096774195,0.6161202185792349,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,75.0,0.0,100.0
HumanEval/2,"

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
",0.8712831371575314,0.6706829600727046,0.6654502433384422,0.721041877327722,0.9790100079898973,0.6284663108951342,0.5571194496760612,0.8194444444444445,0.787878787878788,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/3,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """""" You're given a list of deposit and withdrawal operations on a bank account that starts with
    zero balance. Your task is to detect if at any point the balance of account fallls below zero, and
    at that point function should return True. Otherwise it should return False.
    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
",0.8325039504404727,0.5416949152542374,0.5754475703324808,0.7088390038511498,0.9773403324584427,0.32389830508474576,0.3332203389830509,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/4,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
",0.8923346496088487,0.7110338184438458,0.7933804389661775,0.8386089307257809,0.9878851550473401,0.4577479542445486,0.4825676160332014,0.7006172839506172,0.7604166666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/5,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
",0.9257654888084146,0.8015708818292371,0.807395515762224,0.846906197467218,0.9907638724822206,0.5410230109156912,0.6372571986351396,0.7314814814814814,0.696236559139785,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/6,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
",0.8937795817325258,0.695381136805592,0.8166104166002034,0.5729797953036491,0.9938589416728163,0.3990181227308748,0.28667922292078085,0.7472222222222222,0.7728758169934641,33.33333333333333,100.0,100.0,100.0,0.0,0.0,33.33333333333333,33.33333333333333,100.0,100.0,100.0
HumanEval/7,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" Filter an input list of strings only for ones that contain given substring
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
",0.8879107062113913,0.6852467970435041,0.7625238600212089,0.8481209135972335,0.9680828882282775,0.49188564352127245,0.5647321849872986,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/8,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
",0.8874890925576512,0.6976897357558801,0.7127110479898301,0.6583833675181802,0.9795631299769274,0.4073810487224683,0.35505170980899564,0.736111111111111,0.7525252525252526,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0
HumanEval/9,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
",0.8807867460577967,0.6890878050921135,0.7104579107119943,0.6133152930430384,0.9891217137447683,0.29081449631487044,0.44988758189207934,0.7222222222222222,0.7578125,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/10,"

def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
",0.8858977676221065,0.7326660252506084,0.7097547429908859,0.8268975638740688,0.9823079879373722,0.6155128533305089,0.5799995880814304,0.8214285714285715,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,100.0,40.0,40.0,0.0,40.0,0.0
HumanEval/11,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
",0.8729715031076551,0.7021766097827363,0.7167611744526285,0.7423724291028438,0.980353369855201,0.36940528849542303,0.4912096670152947,0.574404761904762,0.6781609195402298,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
HumanEval/12,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
",0.9040327034687013,0.7386927223719676,0.7987128577904892,0.8300122740640408,0.987852681317605,0.3591071428571428,0.5800606469002696,0.5287356321839081,0.5270270270270271,100.0,100.0,33.33333333333333,100.0,33.33333333333333,100.0,33.33333333333333,66.66666666666666,100.0,33.33333333333333,100.0
HumanEval/13,"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
",0.8948276245256672,0.7127018000547413,0.771875,0.8687636770059084,0.986222882419353,0.5883284124460596,0.6733325471560766,0.8055555555555555,0.8030303030303031,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
